Region,County,District,District Name,Row,Staff,FTE Count,Total Base Pay,Average Base Pay
11,WISE COUNTY,249906,PARADISE ISD,33100,PRINCIPAL,4.00,303194.00,75799.00
11,WISE COUNTY,249906,PARADISE ISD,34000,SUPERINTENDENT/CAO/CEO/PRESDNT,1.00,111448.00,111448.00
11,WISE COUNTY,249906,PARADISE ISD,39998,TOTAL ADMINISTRATIVE STAFF,9.52,748374.00,78579.00
11,WISE COUNTY,249906,PARADISE ISD,39999,TOTAL PROFESSIONAL STAFF,107.29,5647202.00,52637.00
11,WISE COUNTY,249906,PARADISE ISD,41700,EDUCATIONAL AIDE,11.39,233448.00,20500.00
11,WISE COUNTY,249906,PARADISE ISD,49998,TOTAL PARAPROFESSIONAL STAFF,11.39,233448.00,20500.00
11,WISE COUNTY,249906,PARADISE ISD,50000,AUXILIARY,29.27,801178.00,27376.00
11,WISE COUNTY,249906,PARADISE ISD,99999,TOTAL PERSONNEL,147.94,6681828.00,45166.00
11,WISE COUNTY,249908,SLIDELL ISD,10002,PRE-KINDERGARTEN,0.90,38353.00,42487.00
11,WISE COUNTY,249908,SLIDELL ISD,10003,KINDERGARTEN,1.20,54850.00,45701.00
11,WISE COUNTY,249908,SLIDELL ISD,10005,KINDERGARTEN/ELEMENTARY (K-6),0.77,39427.00,51451.00
11,WISE COUNTY,249908,SLIDELL ISD,10006,ELEMENTARY (GRADES 1-6),0.66,33755.00,50805.00
11,WISE COUNTY,249908,SLIDELL ISD,10007,MIDDLE SCHOOL (GRADES 6 - 8),0.39,20760.00,52878.00
11,WISE COUNTY,249908,SLIDELL ISD,10012,GRADE 1,1.43,74748.00,52151.00
11,WISE COUNTY,249908,SLIDELL ISD,10013,GRADE 2,1.16,54664.00,47234.00
11,WISE COUNTY,249908,SLIDELL ISD,10014,GRADE 3,0.85,38711.00,45308.00
11,WISE COUNTY,249908,SLIDELL ISD,10015,GRADE 4,0.97,44746.00,46307.00
11,WISE COUNTY,249908,SLIDELL ISD,10016,GRADE 5,0.96,47018.00,48875.00
11,WISE COUNTY,249908,SLIDELL ISD,10017,GRADE 6,0.97,50010.00,51530.00
11,WISE COUNTY,249908,SLIDELL ISD,10018,GRADE 7,1.30,68612.00,52909.00
11,WISE COUNTY,249908,SLIDELL ISD,10019,GRADE 8,0.86,45021.00,52253.00
11,WISE COUNTY,249908,SLIDELL ISD,10020,GRADES 9-12,11.65,622486.00,53435.00
11,WISE COUNTY,249908,SLIDELL ISD,19998,TOTAL TEACHING STAFF,24.08,1233161.00,51216.00
11,WISE COUNTY,249908,SLIDELL ISD,22100,LIBRARIAN,0.66,38350.00,57730.00
11,WISE COUNTY,249908,SLIDELL ISD,29998,TOTAL SUPPORT STAFF,0.66,38350.00,57730.00
11,WISE COUNTY,249908,SLIDELL ISD,30800,BUSINESS MANAGER,1.00,63123.00,63123.00
11,WISE COUNTY,249908,SLIDELL ISD,31600,DIST INSTR PGM DIR OR EXC DIR,0.89,45945.00,51734.00
11,WISE COUNTY,249908,SLIDELL ISD,33100,PRINCIPAL,1.53,115775.00,75433.00
11,WISE COUNTY,249908,SLIDELL ISD,34000,SUPERINTENDENT/CAO/CEO/PRESDNT,0.50,70000.00,140000.00
11,WISE COUNTY,249908,SLIDELL ISD,39998,TOTAL ADMINISTRATIVE STAFF,3.92,294843.00,75159.00
11,WISE COUNTY,249908,SLIDELL ISD,39999,TOTAL PROFESSIONAL STAFF,28.66,1566354.00,54644.00
11,WISE COUNTY,249908,SLIDELL ISD,41700,EDUCATIONAL AIDE,6.73,131151.00,19495.00
11,WISE COUNTY,249908,SLIDELL ISD,49998,TOTAL PARAPROFESSIONAL STAFF,6.73,131151.00,19495.00
11,WISE COUNTY,249908,SLIDELL ISD,50000,AUXILIARY,8.40,217745.00,25919.00
11,WISE COUNTY,249908,SLIDELL ISD,99999,TOTAL PERSONNEL,43.79,1915250.00,43734.00
7,WOOD COUNTY,250902,HAWKINS ISD,10002,PRE-KINDERGARTEN,0.68,27763.00,40554.00
7,WOOD COUNTY,250902,HAWKINS ISD,10003,KINDERGARTEN,3.39,137682.00,40629.00
7,WOOD COUNTY,250902,HAWKINS ISD,10006,ELEMENTARY (GRADES 1-6),1.66,64371.00,38705.00
7,WOOD COUNTY,250902,HAWKINS ISD,10007,MIDDLE SCHOOL (GRADES 6 - 8),3.16,173148.00,54830.00
7,WOOD COUNTY,250902,HAWKINS ISD,10009,ALL GRADE LEVELS,2.53,112348.00,44378.00
7,WOOD COUNTY,250902,HAWKINS ISD,10012,GRADE 1,3.16,133212.00,42108.00
7,WOOD COUNTY,250902,HAWKINS ISD,10013,GRADE 2,4.25,185326.00,43560.00
7,WOOD COUNTY,250902,HAWKINS ISD,10014,GRADE 3,3.16,111019.00,35089.00
7,WOOD COUNTY,250902,HAWKINS ISD,10015,GRADE 4,3.16,110105.00,34811.00
7,WOOD COUNTY,250902,HAWKINS ISD,10016,GRADE 5,3.58,160868.00,44955.00
7,WOOD COUNTY,250902,HAWKINS ISD,10017,GRADE 6,4.28,199967.00,46719.00
7,WOOD COUNTY,250902,HAWKINS ISD,10018,GRADE 7,3.45,162972.00,47263.00
7,WOOD COUNTY,250902,HAWKINS ISD,10019,GRADE 8,3.64,156950.00,43143.00
7,WOOD COUNTY,250902,HAWKINS ISD,10020,GRADES 9-12,24.26,1138105.00,46903.00
7,WOOD COUNTY,250902,HAWKINS ISD,19998,TOTAL TEACHING STAFF,64.38,2873836.00,44638.00
7,WOOD COUNTY,250902,HAWKINS ISD,20600,ATHLETIC TRAINER,0.89,35084.00,39612.00
7,WOOD COUNTY,250902,HAWKINS ISD,21300,COUNSELOR,1.39,69284.00,49996.00
7,WOOD COUNTY,250902,HAWKINS ISD,22100,LIBRARIAN,1.00,49412.00,49412.00
7,WOOD COUNTY,250902,HAWKINS ISD,22600,OTHER CAMP PROF PERSONNEL,0.95,44074.00,46277.00
7,WOOD COUNTY,250902,HAWKINS ISD,22800,OTHR NON-INSTR DISTRICT,7.13,286745.00,40245.00
7,WOOD COUNTY,250902,HAWKINS ISD,23500,SCHOOL NURSE,1.00,26588.00,26588.00
7,WOOD COUNTY,250902,HAWKINS ISD,29998,TOTAL SUPPORT STAFF,12.35,511187.00,41395.00
7,WOOD COUNTY,250902,HAWKINS ISD,30400,ASST/ASSOC/DEPUTY SUPERINTEND.,1.00,79240.00,79240.00
7,WOOD COUNTY,250902,HAWKINS ISD,30800,BUSINESS MANAGER,1.00,76211.00,76211.00
7,WOOD COUNTY,250902,HAWKINS ISD,33100,PRINCIPAL,3.00,213471.00,71157.00
7,WOOD COUNTY,250902,HAWKINS ISD,34000,SUPERINTENDENT/CAO/CEO/PRESDNT,1.00,107064.00,107064.00
7,WOOD COUNTY,250902,HAWKINS ISD,39998,TOTAL ADMINISTRATIVE STAFF,6.00,475986.00,79331.00
7,WOOD COUNTY,250902,HAWKINS ISD,39999,TOTAL PROFESSIONAL STAFF,82.73,3861009.00,46670.00
7,WOOD COUNTY,250902,HAWKINS ISD,41700,EDUCATIONAL AIDE,14.97,264927.00,17695.00
7,WOOD COUNTY,250902,HAWKINS ISD,49998,TOTAL PARAPROFESSIONAL STAFF,14.97,264927.00,17695.00
7,WOOD COUNTY,250902,HAWKINS ISD,50000,AUXILIARY,30.73,526740.00,17142.00
7,WOOD COUNTY,250902,HAWKINS ISD,99999,TOTAL PERSONNEL,128.43,4652676.00,36228.00
7,WOOD COUNTY,250903,MINEOLA ISD,10001,EARLY EDUCATION,3.00,107925.00,35975.00
7,WOOD COUNTY,250903,MINEOLA ISD,10002,PRE-KINDERGARTEN,1.36,53212.00,39049.00
7,WOOD COUNTY,250903,MINEOLA ISD,10003,KINDERGARTEN,8.24,373075.00,45271.00
7,WOOD COUNTY,250903,MINEOLA ISD,10006,ELEMENTARY (GRADES 1-6),1.76,79466.00,45277.00
7,WOOD COUNTY,250903,MINEOLA ISD,10007,MIDDLE SCHOOL (GRADES 6 - 8),3.41,159657.00,46885.00
7,WOOD COUNTY,250903,MINEOLA ISD,10009,ALL GRADE LEVELS,7.53,303076.00,40239.00
7,WOOD COUNTY,250903,MINEOLA ISD,10012,GRADE 1,8.96,393723.00,43936.00
7,WOOD COUNTY,250903,MINEOLA ISD,10013,GRADE 2,9.09,451742.00,49722.00
7,WOOD COUNTY,250903,MINEOLA ISD,10014,GRADE 3,6.95,308518.00,44380.00
7,WOOD COUNTY,250903,MINEOLA ISD,10015,GRADE 4,8.40,315696.00,37566.00
7,WOOD COUNTY,250903,MINEOLA ISD,10016,GRADE 5,7.25,290057.00,39993.00
7,WOOD COUNTY,250903,MINEOLA ISD,10017,GRADE 6,10.54,446152.00,42345.00
7,WOOD COUNTY,250903,MINEOLA ISD,10018,GRADE 7,7.73,376582.00,48701.00
7,WOOD COUNTY,250903,MINEOLA ISD,10019,GRADE 8,8.13,403109.00,49559.00
7,WOOD COUNTY,250903,MINEOLA ISD,10020,GRADES 9-12,40.89,1924285.00,47058.00
7,WOOD COUNTY,250903,MINEOLA ISD,19998,TOTAL TEACHING STAFF,133.25,5986275.00,44927.00
7,WOOD COUNTY,250903,MINEOLA ISD,21300,COUNSELOR,6.00,313382.00,52230.00
7,WOOD COUNTY,250903,MINEOLA ISD,21800,EDUCATIONAL DIAGNOSTICIAN,6.00,313241.00,52207.00
7,WOOD COUNTY,250903,MINEOLA ISD,22100,LIBRARIAN,2.00,112840.00,56420.00
7,WOOD COUNTY,250903,MINEOLA ISD,22200,LSSP/PSYCHOLOGIST,0.72,41679.00,58162.00
7,WOOD COUNTY,250903,MINEOLA ISD,22600,OTHER CAMP PROF PERSONNEL,2.00,76060.00,38030.00
7,WOOD COUNTY,250903,MINEOLA ISD,22800,OTHR NON-INSTR DISTRICT,4.00,164452.00,41113.00
7,WOOD COUNTY,250903,MINEOLA ISD,23500,SCHOOL NURSE,3.00,127745.00,42582.00
7,WOOD COUNTY,250903,MINEOLA ISD,23800,SPEECH THRPST/SPEECH-LANG PATH,5.00,207015.00,41403.00
7,WOOD COUNTY,250903,MINEOLA ISD,24400,TEACHER FACILITATOR,3.00,174015.00,58005.00
7,WOOD COUNTY,250903,MINEOLA ISD,29998,TOTAL SUPPORT STAFF,31.72,1530429.00,48253.00
7,WOOD COUNTY,250903,MINEOLA ISD,30200,ASSISTANT PRINCIPAL,3.00,210399.00,70133.00
7,WOOD COUNTY,250903,MINEOLA ISD,30400,ASST/ASSOC/DEPUTY SUPERINTEND.,1.00,83857.00,83857.00
7,WOOD COUNTY,250903,MINEOLA ISD,30500,ATHLETIC DIRECTOR,1.00,41408.00,41408.00
7,WOOD COUNTY,250903,MINEOLA ISD,30800,BUSINESS MANAGER,1.00,83857.00,83857.00
7,WOOD COUNTY,250903,MINEOLA ISD,31600,DIST INSTR PGM DIR OR EXC DIR,1.00,77642.00,77642.00
7,WOOD COUNTY,250903,MINEOLA ISD,33100,PRINCIPAL,4.00,301302.00,75326.00
7,WOOD COUNTY,250903,MINEOLA ISD,33400,REGISTRAR,5.00,109445.00,21889.00
7,WOOD COUNTY,250903,MINEOLA ISD,34000,SUPERINTENDENT/CAO/CEO/PRESDNT,1.00,121028.00,121028.00
7,WOOD COUNTY,250903,MINEOLA ISD,34100,TAX ASSESSOR AND/OR COLLECTOR,0.50,33015.00,66030.00
7,WOOD COUNTY,250903,MINEOLA ISD,39998,TOTAL ADMINISTRATIVE STAFF,17.50,1061953.00,60683.00
7,WOOD COUNTY,250903,MINEOLA ISD,39999,TOTAL PROFESSIONAL STAFF,182.46,8578657.00,47016.00
7,WOOD COUNTY,250903,MINEOLA ISD,41700,EDUCATIONAL AIDE,33.95,629548.00,18545.00
7,WOOD COUNTY,250903,MINEOLA ISD,49998,TOTAL PARAPROFESSIONAL STAFF,33.95,629548.00,18545.00
7,WOOD COUNTY,250903,MINEOLA ISD,50000,AUXILIARY,41.98,818427.00,19496.00
7,WOOD COUNTY,250903,MINEOLA ISD,99999,TOTAL PERSONNEL,258.39,10026632.00,38805.00
7,WOOD COUNTY,250904,QUITMAN ISD,10002,PRE-KINDERGARTEN,1.00,45430.00,45430.00
7,WOOD COUNTY,250904,QUITMAN ISD,10003,KINDERGARTEN,5.00,232160.00,46432.00
7,WOOD COUNTY,250904,QUITMAN ISD,10006,ELEMENTARY (GRADES 1-6),7.29,338354.00,46439.00
7,WOOD COUNTY,250904,QUITMAN ISD,10007,MIDDLE SCHOOL (GRADES 6 - 8),1.33,62644.00,46970.00
7,WOOD COUNTY,250904,QUITMAN ISD,10009,ALL GRADE LEVELS,4.81,142860.00,29699.00
7,WOOD COUNTY,250904,QUITMAN ISD,10012,GRADE 1,5.22,221836.00,42505.00
7,WOOD COUNTY,250904,QUITMAN ISD,10013,GRADE 2,4.44,189292.00,42674.00
7,WOOD COUNTY,250904,QUITMAN ISD,10014,GRADE 3,5.49,204348.00,37231.00
7,WOOD COUNTY,250904,QUITMAN ISD,10015,GRADE 4,4.41,191993.00,43541.00
7,WOOD COUNTY,250904,QUITMAN ISD,10016,GRADE 5,4.45,218325.00,49083.00
7,WOOD COUNTY,250904,QUITMAN ISD,10017,GRADE 6,5.11,224663.00,43980.00
7,WOOD COUNTY,250904,QUITMAN ISD,10018,GRADE 7,5.31,239362.00,45101.00
7,WOOD COUNTY,250904,QUITMAN ISD,10019,GRADE 8,4.66,202271.00,43407.00
7,WOOD COUNTY,250904,QUITMAN ISD,10020,GRADES 9-12,32.80,1454388.00,44346.00
7,WOOD COUNTY,250904,QUITMAN ISD,19998,TOTAL TEACHING STAFF,91.30,3967926.00,43459.00
7,WOOD COUNTY,250904,QUITMAN ISD,21300,COUNSELOR,2.00,128972.00,64486.00
7,WOOD COUNTY,250904,QUITMAN ISD,22100,LIBRARIAN,2.00,98011.00,49006.00
7,WOOD COUNTY,250904,QUITMAN ISD,23500,SCHOOL NURSE,2.00,72610.00,36305.00
7,WOOD COUNTY,250904,QUITMAN ISD,29998,TOTAL SUPPORT STAFF,6.00,299593.00,49932.00
7,WOOD COUNTY,250904,QUITMAN ISD,30200,ASSISTANT PRINCIPAL,3.00,178320.00,59440.00
7,WOOD COUNTY,250904,QUITMAN ISD,30400,ASST/ASSOC/DEPUTY SUPERINTEND.,1.00,77500.00,77500.00
7,WOOD COUNTY,250904,QUITMAN ISD,30800,BUSINESS MANAGER,1.00,75500.00,75500.00
7,WOOD COUNTY,250904,QUITMAN ISD,33100,PRINCIPAL,3.00,223362.00,74454.00
7,WOOD COUNTY,250904,QUITMAN ISD,34000,SUPERINTENDENT/CAO/CEO/PRESDNT,1.00,105000.00,105000.00
7,WOOD COUNTY,250904,QUITMAN ISD,39998,TOTAL ADMINISTRATIVE STAFF,9.00,659682.00,73298.00
7,WOOD COUNTY,250904,QUITMAN ISD,39999,TOTAL PROFESSIONAL STAFF,106.30,4927201.00,46350.00
7,WOOD COUNTY,250904,QUITMAN ISD,41700,EDUCATIONAL AIDE,12.47,204274.00,16387.00
7,WOOD COUNTY,250904,QUITMAN ISD,49998,TOTAL PARAPROFESSIONAL STAFF,12.47,204274.00,16387.00
7,WOOD COUNTY,250904,QUITMAN ISD,50000,AUXILIARY,49.64,893360.00,17997.00
7,WOOD COUNTY,250904,QUITMAN ISD,99999,TOTAL PERSONNEL,168.41,6024835.00,35775.00
7,WOOD COUNTY,250905,YANTIS ISD,10002,PRE-KINDERGARTEN,2.00,97153.00,48577.00
7,WOOD COUNTY,250905,YANTIS ISD,10003,KINDERGARTEN,2.00,90381.00,45191.00
7,WOOD COUNTY,250905,YANTIS ISD,10006,ELEMENTARY (GRADES 1-6),3.23,124409.00,38543.00
7,WOOD COUNTY,250905,YANTIS ISD,10007,MIDDLE SCHOOL (GRADES 6 - 8),1.00,38148.00,38255.00
7,WOOD COUNTY,250905,YANTIS ISD,10012,GRADE 1,2.71,110446.00,40704.00
7,WOOD COUNTY,250905,YANTIS ISD,10013,GRADE 2,1.73,80298.00,46525.00
7,WOOD COUNTY,250905,YANTIS ISD,10014,GRADE 3,2.23,92764.00,41665.00
7,WOOD COUNTY,250905,YANTIS ISD,10015,GRADE 4,1.59,59462.00,37463.00
7,WOOD COUNTY,250905,YANTIS ISD,10016,GRADE 5,2.31,90373.00,39055.00
7,WOOD COUNTY,250905,YANTIS ISD,10017,GRADE 6,1.75,72291.00,41238.00
7,WOOD COUNTY,250905,YANTIS ISD,10018,GRADE 7,1.55,67260.00,43265.00
7,WOOD COUNTY,250905,YANTIS ISD,10019,GRADE 8,1.85,74114.00,40003.00
7,WOOD COUNTY,250905,YANTIS ISD,10020,GRADES 9-12,14.05,611851.00,43550.00
7,WOOD COUNTY,250905,YANTIS ISD,19998,TOTAL TEACHING STAFF,38.00,1608950.00,42339.00
7,WOOD COUNTY,250905,YANTIS ISD,21300,COUNSELOR,1.00,57264.00,57264.00
7,WOOD COUNTY,250905,YANTIS ISD,22800,OTHR NON-INSTR DISTRICT,1.00,60000.00,60000.00
7,WOOD COUNTY,250905,YANTIS ISD,23500,SCHOOL NURSE,1.00,43072.00,43072.00
7,WOOD COUNTY,250905,YANTIS ISD,29998,TOTAL SUPPORT STAFF,3.00,160336.00,53445.00
7,WOOD COUNTY,250905,YANTIS ISD,30200,ASSISTANT PRINCIPAL,1.00,57000.00,57000.00
7,WOOD COUNTY,250905,YANTIS ISD,30800,BUSINESS MANAGER,1.00,74109.00,74109.00
7,WOOD COUNTY,250905,YANTIS ISD,33100,PRINCIPAL,1.62,100124.00,61996.00
7,WOOD COUNTY,250905,YANTIS ISD,34000,SUPERINTENDENT/CAO/CEO/PRESDNT,1.00,86520.00,86520.00
7,WOOD COUNTY,250905,YANTIS ISD,39998,TOTAL ADMINISTRATIVE STAFF,4.62,317753.00,68852.00
7,WOOD COUNTY,250905,YANTIS ISD,39999,TOTAL PROFESSIONAL STAFF,45.62,2087039.00,45752.00
7,WOOD COUNTY,250905,YANTIS ISD,41700,EDUCATIONAL AIDE,4.00,65223.00,16306.00
7,WOOD COUNTY,250905,YANTIS ISD,49998,TOTAL PARAPROFESSIONAL STAFF,4.00,65223.00,16306.00
7,WOOD COUNTY,250905,YANTIS ISD,50000,AUXILIARY,12.96,293263.00,22624.00
7,WOOD COUNTY,250905,YANTIS ISD,99999,TOTAL PERSONNEL,62.58,2445525.00,39079.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10002,PRE-KINDERGARTEN,2.00,84580.00,42290.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10003,KINDERGARTEN,4.14,138632.00,33480.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10006,ELEMENTARY (GRADES 1-6),1.50,47955.00,31964.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10007,MIDDLE SCHOOL (GRADES 6 - 8),1.30,52386.00,40297.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10009,ALL GRADE LEVELS,0.86,37471.00,43622.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10012,GRADE 1,4.22,172814.00,40928.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10013,GRADE 2,4.72,188314.00,39880.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10014,GRADE 3,5.10,190905.00,37425.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10015,GRADE 4,4.72,195264.00,41350.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10016,GRADE 5,5.23,245450.00,46907.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10017,GRADE 6,4.36,180806.00,41512.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10018,GRADE 7,3.55,149679.00,42154.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10019,GRADE 8,4.31,175848.00,40787.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,10020,GRADES 9-12,26.39,1134977.00,43002.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,19998,TOTAL TEACHING STAFF,72.41,2995081.00,41362.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,21300,COUNSELOR,2.76,151958.00,55019.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,22800,OTHR NON-INSTR DISTRICT,1.00,42436.00,42436.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,29998,TOTAL SUPPORT STAFF,3.76,194394.00,51674.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,30200,ASSISTANT PRINCIPAL,1.00,54926.00,54926.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,30800,BUSINESS MANAGER,1.00,71625.00,71625.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,33100,PRINCIPAL,1.83,106094.00,58019.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,34000,SUPERINTENDENT/CAO/CEO/PRESDNT,1.00,83155.00,83155.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,39998,TOTAL ADMINISTRATIVE STAFF,4.83,315800.00,65402.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,39999,TOTAL PROFESSIONAL STAFF,81.00,3505275.00,43274.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,41700,EDUCATIONAL AIDE,13.94,229306.00,16448.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,49998,TOTAL PARAPROFESSIONAL STAFF,13.94,229306.00,16448.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,50000,AUXILIARY,30.36,731580.00,24098.00
7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,99999,TOTAL PERSONNEL,125.30,4466161.00,35643.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10002,PRE-KINDERGARTEN,3.00,125490.00,41830.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10003,KINDERGARTEN,6.40,251826.00,39350.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10006,ELEMENTARY (GRADES 1-6),2.09,86129.00,41131.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10007,MIDDLE SCHOOL (GRADES 6 - 8),2.66,109260.00,41112.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10009,ALL GRADE LEVELS,7.46,320920.00,43000.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10012,GRADE 1,6.30,260098.00,41257.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10013,GRADE 2,6.27,248103.00,39555.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10014,GRADE 3,6.55,256691.00,39205.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10015,GRADE 4,5.97,242436.00,40595.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10016,GRADE 5,5.53,213060.00,38558.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10017,GRADE 6,4.74,181129.00,38236.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10018,GRADE 7,5.50,245707.00,44659.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10019,GRADE 8,6.28,273406.00,43562.00
7,WOOD COUNTY,250907,WINNSBORO ISD,10020,GRADES 9-12,36.65,1644639.00,44869.00
7,WOOD COUNTY,250907,WINNSBORO ISD,19998,TOTAL TEACHING STAFF,105.41,4458894.00,42302.00
7,WOOD COUNTY,250907,WINNSBORO ISD,21300,COUNSELOR,2.00,117167.00,58584.00
7,WOOD COUNTY,250907,WINNSBORO ISD,22100,LIBRARIAN,1.00,50739.00,50739.00
7,WOOD COUNTY,250907,WINNSBORO ISD,22800,OTHR NON-INSTR DISTRICT,5.00,223292.00,44658.00
7,WOOD COUNTY,250907,WINNSBORO ISD,23500,SCHOOL NURSE,1.00,46656.00,46661.00
7,WOOD COUNTY,250907,WINNSBORO ISD,24400,TEACHER FACILITATOR,1.00,43904.00,43904.00
7,WOOD COUNTY,250907,WINNSBORO ISD,29998,TOTAL SUPPORT STAFF,10.00,481758.00,48176.00
7,WOOD COUNTY,250907,WINNSBORO ISD,30200,ASSISTANT PRINCIPAL,2.71,162082.00,59714.00
7,WOOD COUNTY,250907,WINNSBORO ISD,30400,ASST/ASSOC/DEPUTY SUPERINTEND.,0.50,44063.00,88126.00
7,WOOD COUNTY,250907,WINNSBORO ISD,30500,ATHLETIC DIRECTOR,0.43,29136.00,67979.00
7,WOOD COUNTY,250907,WINNSBORO ISD,30800,BUSINESS MANAGER,1.00,61800.00,61800.00
7,WOOD COUNTY,250907,WINNSBORO ISD,31600,DIST INSTR PGM DIR OR EXC DIR,0.50,44063.00,88126.00
7,WOOD COUNTY,250907,WINNSBORO ISD,33100,PRINCIPAL,2.45,191661.00,78152.00
7,WOOD COUNTY,250907,WINNSBORO ISD,34000,SUPERINTENDENT/CAO/CEO/PRESDNT,1.00,112000.00,112000.00
7,WOOD COUNTY,250907,WINNSBORO ISD,39998,TOTAL ADMINISTRATIVE STAFF,8.60,644805.00,75018.00
7,WOOD COUNTY,250907,WINNSBORO ISD,39999,TOTAL PROFESSIONAL STAFF,124.00,5585457.00,45044.00
7,WOOD COUNTY,250907,WINNSBORO ISD,41700,EDUCATIONAL AIDE,35.00,589791.00,16851.00
7,WOOD COUNTY,250907,WINNSBORO ISD,49998,TOTAL PARAPROFESSIONAL STAFF,35.00,589791.00,16851.00
7,WOOD COUNTY,250907,WINNSBORO ISD,50000,AUXILIARY,48.66,980924.00,20159.00
7,WOOD COUNTY,250907,WINNSBORO ISD,99999,TOTAL PERSONNEL,207.66,7156172.00,34461.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10002,PRE-KINDERGARTEN,3.00,149396.00,49799.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10003,KINDERGARTEN,7.62,343565.00,45063.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10005,KINDERGARTEN/ELEMENTARY (K-6),1.00,49160.00,49160.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10006,ELEMENTARY (GRADES 1-6),2.54,136042.00,53509.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10007,MIDDLE SCHOOL (GRADES 6 - 8),1.73,80063.00,46156.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10009,ALL GRADE LEVELS,7.02,344118.00,49020.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10012,GRADE 1,7.05,317967.00,45072.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10013,GRADE 2,8.17,378519.00,46349.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10014,GRADE 3,7.19,349633.00,48613.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10015,GRADE 4,8.25,407557.00,49385.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10016,GRADE 5,7.17,351742.00,49081.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10017,GRADE 6,9.45,450766.00,47700.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10018,GRADE 7,6.97,338597.00,48583.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10019,GRADE 8,7.20,329253.00,45714.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,10020,GRADES 9-12,36.45,1890811.00,51876.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,19998,TOTAL TEACHING STAFF,120.82,5917189.00,48973.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,20600,ATHLETIC TRAINER,0.68,40400.00,59534.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,21300,COUNSELOR,4.00,242680.00,60670.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,21800,EDUCATIONAL DIAGNOSTICIAN,1.00,56090.00,56090.00
17,YOAKUM COUNTY,251901,DENVER CITY ISD,22100,LIBRARIAN,1.00,58878.00,58878.00
